"Gene ID","Product Description","Log2 FC MF/PF","-Log10(P-Value)","significance","Log2 FC PF/MF","FC MF/PF","P value FC MF/PF"
"Tb927.7.6410","hypothetical protein, conserved",0.0643457214184287,0.25649023527157,"Not Significant",-0.0643457214184287,1.04561063595418,0.554
"Tb927.7.6420","hypothetical protein, conserved",0.93634722631894,4.1331221856625,"Not Significant",-0.93634722631894,1.91367684248362,7.36e-05
"Tb927.7.6430","hypothetical protein",1.78211515150365,4.57024771999759,"Up in MF",-1.78211515150365,3.43930044845471,2.69e-05
"Tb927.7.6440","vesicle transport v-SNARE protein, putative",2.22920745936987,5.2020403562628,"Up in MF",-2.22920745936987,4.68876332981385,6.28e-06
"Tb927.7.6450","tRNA-dihydrouridine synthase 3, putative",-0.472985883246265,3.12436006299583,"Not Significant",0.472985883246265,0.720471924193638,0.000751
"Tb927.7.6460","Defective in exine formation 1 homolog, putative",0.0885105319803578,0.217527375833714,"Not Significant",-0.0885105319803578,1.06327187185208,0.606
"Tb927.7.6470","metallo-peptidase, Clan MK, Family M67",0.314220890927845,1.82973828460504,"Not Significant",-0.314220890927845,1.24334002202718,0.0148
"Tb927.7.6480","hypothetical protein, conserved",0.324498109126635,1.53165266958784,"Not Significant",-0.324498109126635,1.25222873219523,0.0294
"Tb927.7.6490","hypothetical protein, conserved",5.26264511931163,5.24336389175415,"Up in MF",-5.26264511931163,38.3896398161795,5.71e-06
"Tb927.7.650","hypothetical protein, conserved",-0.435893740421774,2.00877392430751,"Not Significant",0.435893740421774,0.739235660945605,0.0098
"Tb927.7.6500","variant surface glycoprotein (VSG), putative",3.61047926204544,3.07058107428571,"Up in MF",-3.61047926204544,12.2141305214068,0.00085
"Tb927.7.6540","variant surface glycoprotein (VSG, atypical), putative",2.45235976175887,3.55129368009492,"Up in MF",-2.45235976175887,5.47310586208868,0.000281
"Tb927.7.6550","hypothetical protein, conserved",3.3252437915381,5.2020403562628,"Up in MF",-3.3252437915381,10.0230090882227,6.28e-06
"Tb927.7.6560","hypothetical protein, conserved",2.86017209836993,5.2020403562628,"Up in MF",-2.86017209836993,7.26101935424473,6.28e-06
"Tb927.7.6570","Enriched in surface-labeled proteome protein 17",5.53123081731144,5.17392519729917,"Up in MF",-5.53123081731144,46.2451709236617,6.7e-06
"Tb927.7.6580","hypothetical protein",3.36314714870578,4.3585258894959,"Up in MF",-3.36314714870578,10.2898293323775,4.38e-05
"Tb927.7.6590","hypothetical protein, conserved",3.42974589615849,4.33161408331,"Up in MF",-3.42974589615849,10.7759704614214,4.66e-05
"Tb927.7.660","Cupin-like domain containing protein, putative",-0.308617549118574,2.03432802877989,"Not Significant",0.308617549118574,0.807415087637568,0.00924
"Tb927.7.6600","hypothetical protein, conserved",4.16255171005699,5.62893213772826,"Up in MF",-4.16255171005699,17.9082407098913,2.35e-06
"Tb927.7.6610","hypothetical protein, conserved",0.178734551709089,1.14691047014813,"Not Significant",-0.178734551709089,1.13189062103573,0.0713
"Tb927.7.6630","Kinetochore interacting protein 5",-0.345754922486937,1.70774392864352,"Not Significant",0.345754922486937,0.786896107809165,0.0196
"Tb927.7.6640","hypothetical protein, conserved",0.0735798617802444,0.277366077466188,"Not Significant",-0.0735798617802444,1.05232465459851,0.528
"Tb927.7.6650","Colon cancer-associated protein Mic1-like, putative",0.970148225965665,3.82681373158773,"Not Significant",-0.970148225965665,1.95904186151689,0.000149
"Tb927.7.6660","chaperone protein DnaJ, putative",-1.32491525384214,3.43651891460559,"Down in MF",1.32491525384214,0.399172640513417,0.000366
"Tb927.7.6670","hypothetical protein, conserved",-0.193723756363293,0.991399828238082,"Not Significant",0.193723756363293,0.874346021971659,0.102
"Tb927.7.6680","STE/STE11 serine/threonine-protein kinase, putative",0.606519731931467,2.59687947882418,"Not Significant",-0.606519731931467,1.5225817932422,0.00253
"Tb927.7.6690","Trypanosoma specific protein, unknown function",-0.251116741478513,0.774690718274137,"Not Significant",0.251116741478513,0.840245757613407,0.168
"Tb927.7.670","hypothetical protein, conserved",0.801453865129544,3.03245202378114,"Not Significant",-0.801453865129544,1.74285659260153,0.000928
"Tb927.7.6700","hypothetical protein",1.05822869745132,3.92081875395238,"Up in MF",-1.05822869745132,2.08237326908535,0.00012
"Tb927.7.6710","hypothetical protein",0.162615648913158,0.387216143280265,"Not Significant",-0.162615648913158,1.11931465021734,0.41
"Tb927.7.6720","hypothetical protein, conserved",0.261633606401612,0.853871964321762,"Not Significant",-0.261633606401612,1.19883541326283,0.14
"Tb927.7.6730","hypothetical protein, conserved",0.42140264385499,2.57839607313017,"Not Significant",-0.42140264385499,1.33922897218521,0.00264
"Tb927.7.6740","ATPase family associated with various cellular activities (AAA), putative",0.752697414025784,3.1511952989482,"Not Significant",-0.752697414025784,1.68494022828412,0.000706
"Tb927.7.6750","hypothetical protein, conserved",0.832932582699623,3.42136079003193,"Not Significant",-0.832932582699623,1.78130255880091,0.000379
"Tb927.7.6760","hypothetical protein, conserved",0.667932635604308,3.00656376950239,"Not Significant",-0.667932635604308,1.58879461217278,0.000985
"Tb927.7.6770","Acyl CoA binding protein, putative",-0.547263702548979,2.55595520408192,"Not Significant",0.547263702548979,0.684316812485182,0.00278
"Tb927.7.6780","hypothetical protein",-0.0504322538827787,0.00174066157630127,"Not Significant",0.0504322538827787,0.965646962722074,0.996
"Tb927.7.6790","hypothetical protein, conserved",-0.0645473419202469,0.0535477349869269,"Not Significant",0.0645473419202469,0.956245300785548,0.884
"Tb927.7.680","chaperone protein DnaJ, putative",-1.04915291817894,3.42136079003193,"Down in MF",1.04915291817894,0.483251823635134,0.000379
"Tb927.7.6800","Alpha/beta hydrolase family, putative",-0.987641246156908,3.07572071393812,"Not Significant",0.987641246156908,0.504301616143433,0.00084
"Tb927.7.6810","EF-hand domain pair, putative",1.27056917100664,4.56383735295924,"Up in MF",-1.27056917100664,2.41256727195312,2.73e-05
"Tb927.7.6820","hypothetical protein, conserved",0.0705739302216658,0.168770306132937,"Not Significant",-0.0705739302216658,1.05013436301012,0.678
"Tb927.7.6830","trans-sialidase, putative",-2.69254653998733,3.13966199342901,"Down in MF",2.69254653998733,0.154690173564584,0.000725
"Tb927.7.6840","Centrosomal spindle body, CEP44, putative",-0.0391021545974568,0.00966114521239857,"Not Significant",0.0391021545974568,0.973260456925251,0.978
"Tb927.7.6850","trans-sialidase",-2.76329722072203,3.2020403562628,"Down in MF",2.76329722072203,0.147287079104487,0.000628
"Tb927.7.6860","expression site-associated gene 5 (ESAG5) protein, putative",3.87258621419858,5.24336389175415,"Up in MF",-3.87258621419858,14.647537254649,5.71e-06
"Tb927.7.6870","hypothetical protein, conserved",-4.03064979235463,1.94692155651658,"Down in MF",4.03064979235463,0.0611862040194153,0.0113
"Tb927.7.6880","hypothetical protein, conserved",0.715820046427491,0.530177984021837,"Not Significant",-0.715820046427491,1.64241652303265,0.295
"Tb927.7.6890","methyltransferase domain containing protein, putative",-0.672160390246414,3.5016894462104,"Not Significant",0.672160390246414,0.627566222686129,0.000315
"Tb927.7.690","zinc finger protein, putative",1.05162720498649,3.48017200622428,"Up in MF",-1.05162720498649,2.07286650036843,0.000331
"Tb927.7.6900","double-strand-break repair protein rad21 homolog, putative",-0.157547967291386,1.14266750356873,"Not Significant",0.157547967291386,0.896547566509104,0.072
"Tb927.7.6910","Phosphatidylinositol 4-phosphate 5-kinase, putative",-0.22102855745476,1.24108810760203,"Not Significant",0.22102855745476,0.857953547482595,0.0574
"Tb927.7.6920","hypothetical protein, conserved",-1.18381971313835,2.21538270736712,"Down in MF",1.18381971313835,0.440184511147314,0.00609
"Tb927.7.6930","ATPase, putative",-0.46847737067493,2.5016894462104,"Not Significant",0.46847737067493,0.72272696592431,0.00315
"Tb927.7.6940","glutaminyl cyclase, putative",0.776565067961897,3.60554831917378,"Not Significant",-0.776565067961897,1.71304739600331,0.000248
"Tb927.7.6950","hypothetical protein, conserved",0.236082860637625,1.26520017041115,"Not Significant",-0.236082860637625,1.17779043359528,0.0543
"Tb927.7.6960","ubiquitin-conjugating enzyme E2, putative",1.46660258573868,4.2572748686953,"Up in MF",-1.46660258573868,2.76370300039098,5.53e-05
"Tb927.7.6970","paraflagellar rod protein, putative",0.0348165847730051,0.0856568428805592,"Not Significant",-0.0348165847730051,1.024426575564,0.821
"Tb927.7.6980","Mono-functional DNA-alkylating methyl methanesulfonate N-term/CPSF A subunit region, putative",-0.00174503299789835,0,"Not Significant",0.00174503299789835,0.998791166526055,1
"Tb927.7.6990","hypothetical protein, conserved",-0.856277182380528,2.90657831483776,"Not Significant",0.856277182380528,0.552376105185469,0.00124
"Tb927.7.700","hypothetical protein, conserved",-0.342508829627579,0.958607314841775,"Not Significant",0.342508829627579,0.788668633239951,0.11
"Tb927.7.7000","hook complex protein, conserved",1.61685529269672,4.22767829327708,"Up in MF",-1.61685529269672,3.06705766742332,5.92e-05
"Tb927.7.7010","hypothetical protein, conserved",-0.326615013923653,1.58502665202918,"Not Significant",0.326615013923653,0.79740523734451,0.026
"Tb927.7.7020","hypothetical protein",0.210629098697419,0.484126156288321,"Not Significant",-0.210629098697419,1.15719267701411,0.328
"Tb927.7.7030","zinc-finger of a C2HC-type, putative",0.220861715048165,1.63827216398241,"Not Significant",-0.220861715048165,1.16542948423829,0.023
"Tb927.7.7040","methylthioadenosine phosphorylase, putative",-0.704865415904854,2.22621355501881,"Not Significant",0.704865415904854,0.613499717251724,0.00594
"Tb927.7.7050","hypothetical protein, conserved",-0.425204083366839,2.43889861635094,"Not Significant",0.425204083366839,0.74473337426775,0.00364
"Tb927.7.7060","Got1/Sft2-like family, putative",-1.01968787518267,2.73518217699046,"Down in MF",1.01968787518267,0.493223048740199,0.00184
"Tb927.7.7070","MYND finger, putative",-0.440920452421924,2.77469071827414,"Not Significant",0.440920452421924,0.736664460125657,0.00168
"Tb927.7.7080","mitochondrial glycoprotein-like protein",0.0340027599525266,0,"Not Significant",-0.0340027599525266,1.02384885910402,1
"Tb927.7.7090","hypothetical protein, conserved",-2.00412832015055,2.54515513999149,"Down in MF",2.00412832015055,0.24928563920292,0.00285
"Tb927.7.710","heat shock 70 kDa protein, putative",-1.12151659924044,3.73754891026957,"Down in MF",1.12151659924044,0.459610416627036,0.000183
"Tb927.7.7100","hypothetical protein",1.01830666927936,3.50307035192679,"Up in MF",-1.01830666927936,2.02554013182305,0.000314
"Tb927.7.7110","leucine-rich repeat protein (LRRP), putative",-0.573953818243538,2.79048498545737,"Not Significant",0.573953818243538,0.671773216483841,0.00162
"Tb927.7.7120","kinesin, putative",1.06369369785675,4.05700040663396,"Up in MF",-1.06369369785675,2.09027636156472,8.77e-05
"Tb927.7.7130","Flavodoxin/Radical SAM superfamily/Wyosine base formation, putative",-0.327955989346525,1.31515463835559,"Not Significant",0.327955989346525,0.796664398847809,0.0484
"Tb927.7.7140","Vta1 like, putative",0.73216956140315,2.80966830182971,"Not Significant",-0.73216956140315,1.66113527161293,0.00155
"Tb927.7.7150","hypothetical protein, conserved",0.0222400353597683,0.0186344909214556,"Not Significant",-0.0222400353597683,1.01553505136617,0.958
"Tb927.7.7160","kinetoplastid-specific dual specificity phosphatase, putative",1.18447855759762,2.78781239559604,"Up in MF",-1.18447855759762,2.27281232105188,0.00163
"Tb927.7.7170","CYC2-like cyclin, putative",0.301269683931204,1.26841123481326,"Not Significant",-0.301269683931204,1.23222839318074,0.0539
"Tb927.7.7180","leucine-rich repeat protein 1 (LRRP1), putative",-0.57508495070208,2.69897000433602,"Not Significant",0.57508495070208,0.671246724977535,0.002
"Tb927.7.7190","hypothetical protein, conserved",1.0570540344045,4.40340290437354,"Up in MF",-1.0570540344045,2.08067846088943,3.95e-05
"Tb927.7.720","conserved protein",0.218532272506203,0.732828271596986,"Not Significant",-0.218532272506203,1.16354924593395,0.185
"Tb927.7.7200","hypothetical protein, conserved",0.498667484891762,2.70774392864352,"Not Significant",-0.498667484891762,1.41290795662749,0.00196
"Tb927.7.7210","Present in the outer mitochondrial membrane proteome 37",-0.737829465132304,2.04575749056068,"Not Significant",0.737829465132304,0.599640833708563,0.009
"Tb927.7.7220","hypothetical protein, conserved",0.708896093424795,2.89619627904404,"Not Significant",-0.708896093424795,1.63455292806764,0.00127
"Tb927.7.7230","nitroreductase",-0.340762382225265,1.7619538968712,"Not Significant",0.340762382225265,0.789623930282266,0.0173
"Tb927.7.7240","leucine-rich repeat protein (LRRP), putative",-0.196955893967687,1.30102999566398,"Not Significant",0.196955893967687,0.872389376026603,0.05
"Tb927.7.7250","Ankyrin repeats (3 copies), putative",0.156435498661479,0.515700160653214,"Not Significant",-0.156435498661479,1.11453003728636,0.305
"Tb927.7.7260","kinesin, putative",0.475889859539552,3.35066514128786,"Not Significant",-0.475889859539552,1.39077579089632,0.000446
"Tb927.7.7270","hypothetical protein, conserved",0.35217166335912,1.23433144524099,"Not Significant",-0.35217166335912,1.2764806456381,0.0583
"Tb927.7.7280","RNA-binding protein, putative",0.338710031687017,2.1444808443322,"Not Significant",-0.338710031687017,1.26462533885291,0.00717
"Tb927.7.7290","COG4 transport protein, putative",0.373065827603439,2.83268266525182,"Not Significant",-0.373065827603439,1.29510209070646,0.00147
"Tb927.7.730","hypothetical protein, conserved",0.149638351402966,0.735182176990464,"Not Significant",-0.149638351402966,1.10929136481658,0.184
"Tb927.7.7300","ATP-dependent DEAD/H RNA helicase, putative",0.344735559512036,1.82973828460504,"Not Significant",-0.344735559512036,1.26991819005301,0.0148
"Tb927.7.7310","hypothetical protein",0.372813198897157,1.21681130892474,"Not Significant",-0.372813198897157,1.29487532669049,0.0607
"Tb927.7.7320","hypothetical protein, conserved",0.390224938967673,2.48545224733971,"Not Significant",-0.390224938967673,1.31059773083746,0.00327
"Tb927.7.7330","hypothetical protein, conserved",0.102012417123942,0.557520230935551,"Not Significant",-0.102012417123942,1.07326952387121,0.277
"Tb927.7.7340","hypothetical protein, conserved",0.25137425179291,1.48545224733971,"Not Significant",-0.25137425179291,1.19034044434808,0.0327
"Tb927.7.7350","hypothetical protein",0.194450704801236,0.348721986001856,"Not Significant",-0.194450704801236,1.14428839851529,0.448
"Tb927.7.7360","cdc2-related kinase 2",0.145881275773182,0.903089986991944,"Not Significant",-0.145881275773182,1.10640629945045,0.125
"Tb927.7.7370","u6 snrna-associated sm-like protein lsm3",0.324787994828242,1.56703070912559,"Not Significant",-0.324787994828242,1.25248037212363,0.0271
"Tb927.7.7380","hypothetical protein",-0.120115519855869,0.0535477349869269,"Not Significant",0.120115519855869,0.920113972067706,0.884
"Tb927.7.7390","chaperone protein DnaJ, putative",0.352454042296962,1.39577394691553,"Not Significant",-0.352454042296962,1.27673051585777,0.0402
"Tb927.7.740","Basal body protein",-1.33183370929669,3.1518108830086,"Down in MF",1.33183370929669,0.397262987503219,0.000705
"Tb927.7.7400","oxidoreductase, putative",0.550807854405015,2.36351210364663,"Not Significant",-0.550807854405015,1.46490575788503,0.00433
"Tb927.7.7410","ATP synthase F1, alpha subunit",-0.309464063345095,1.74232142513082,"Not Significant",0.309464063345095,0.806941468572703,0.0181
